ID,KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,EDUCATION,OCCUPATION,TRAVTIME,CAR_USE,BLUEBOOK,EXPOSURE,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,TARGET_AMT,CAR_AGE,TARGET_FLAG,URBANICITY
721800576,0,35,0,7,215700,No,0,No,F,High School,Clerical,35,Private,147840,1,SUV,no,91824,1,No,4,0,6,0,Urban
302263778,0,34,4,8,1556184,Yes,0,No,M,Masters,Professional,42,Private,214440,3,Minivan,yes,0,0,No,0,0,16,0,Urban
937289055,0,39,0,11,185160,No,1610064,No,F,High School,Clerical,20,Private,83280,9,SUV,no,0,0,No,0,0,1,0,Rural
472584024,1,41,2,13,1332168,Yes,3578460,No,F,Masters,Lawyer,35,Private,18000,6,SUV,no,251664,2,Yes,6,19668,17,1,Urban
725081018,0,59,0,9,1012812,No,3498288,Yes,F,PhD,Home Maker,39,Private,190920,1,SUV,no,0,0,No,0,0,15,0,Rural
381485893,1,43,1,11,1396320,Yes,3850488,No,F,Masters,Lawyer,56,Private,68400,6,SUV,no,0,0,No,0,0,,0,Urban
971834717,0,64,0,,2227032,No,0,No,F,PhD,Manager,30,Private,517080,1,Pickup,no,41700,1,No,1,0,10,0,Urban
305245799,0,48,0,13,648336,No,2327292,Yes,F,Bachelors,Home Maker,46,Private,77400,1,SUV,no,33060,2,No,0,9060,7,1,Urban
602126522,0,49,0,13,1521840,No,0,No,F,PhD,Doctor,31,Private,228960,1,Sports Car,no,78756,3,No,2,0,12,0,Urban
242893246,0,54,0,12,737136,No,2979192,Yes,M,Bachelors,Blue Collar,5,Commercial,281400,1,Minivan,yes,0,0,No,0,0,8,0,Rural
698421002,0,44,1,16,1078656,Yes,3635076,No,M,Bachelors,Professional,13,Commercial,293040,10,Panel Truck,yes,0,0,No,0,0,8,0,Urban
623093701,0,36,2,12,564720,No,2100624,Yes,F,Bachelors,Clerical,32,Private,314040,10,Minivan,no,0,0,No,0,0,6,0,Urban
971388964,2,43,2,4,810552,Yes,0,No,F,Bachelors,Professional,9,Private,322560,6,Minivan,no,0,0,No,0,0,10,0,Urban
567139121,0,47,0,0,0,No,0,No,F,High School,Student,26,Private,74400,6,Sports Car,no,0,0,No,4,18600,1,1,Urban
470828141,0,37,2,0,0,No,951612,Yes,F,Bachelors,Home Maker,41,Private,18000,1,Sports Car,no,0,0,No,1,0,5,0,Urban
844404167,0,50,0,11,402900,No,2111076,Yes,M,High School,Blue Collar,44,Commercial,149640,1,Minivan,no,44484,1,Yes,0,72600,7,1,Urban
544290336,0,52,0,0,0,No,1266468,No,F,Bachelors,Home Maker,70,Private,180840,1,SUV,no,0,0,No,0,0,12,0,Rural
248632811,0,44,0,14,1776780,No,0,No,F,PhD,Doctor,32,Private,295200,1,Pickup,no,75312,2,No,2,0,13,0,Urban
883538003,0,55,0,15,1830804,No,5407968,Yes,M,PhD,Doctor,40,Private,219480,3,Van,yes,0,0,No,0,0,18,0,Urban
222540497,0,52,0,11,465672,No,2429172,Yes,M,High School,Clerical,69,Commercial,126960,1,Pickup,yes,18624,2,No,3,14556,10,1,Urban
918481973,0,46,0,0,0,No,0,No,F,PhD,Home Maker,74,Private,92520,4,SUV,no,0,0,No,3,72624,,1,Urban
136288957,0,30,5,0,0,No,0,Yes,M,High School,Student,6,Commercial,201720,1,Van,no,23700,3,No,8,65136,1,1,Urban
431652628,0,21,1,0,0,Yes,0,No,F,High School,Student,14,Commercial,114720,4,Minivan,yes,86700,3,No,3,34212,1,1,Rural
131760996,0,59,0,12,893028,No,3156960,No,M,Masters,Manager,10,Commercial,88800,9,Pickup,no,0,0,No,2,0,9,0,Urban
438668799,0,34,3,0,0,Yes,0,No,F,High School,Student,22,Commercial,81480,1,SUV,no,73836,3,No,2,0,7,0,Urban
634030352,0,43,0,13,578976,No,2256588,Yes,M,Bachelors,Blue Collar,74,Commercial,127440,4,Pickup,no,0,0,No,0,0,6,0,Rural
281126580,0,59,0,14,520536,No,2423484,Yes,F,High School,Blue Collar,31,Private,18000,6,SUV,no,0,0,No,0,0,1,0,Urban
448826071,0,24,2,0,0,Yes,957852,No,M,Bachelors,Student,45,Commercial,173040,10,Minivan,yes,96864,1,No,4,0,9,0,Urban
185797662,0,42,0,,1290744,No,3376632,Yes,F,Bachelors,Manager,36,Private,259200,8,SUV,no,0,0,No,1,0,15,0,Urban
148640155,1,62,1,15,722592,No,2729856,Yes,F,High School,Blue Collar,49,Commercial,245880,9,SUV,no,0,0,Yes,0,0,7,0,Rural
771506938,0,53,0,13,484596,No,2443908,No,M,Masters,Lawyer,27,Private,125880,1,Pickup,no,101088,1,No,5,28668,11,1,Urban
533351979,0,45,0,11,642672,No,2010060,Yes,M,High School,Blue Collar,63,Commercial,228600,4,Van,yes,0,0,No,3,0,1,0,Urban
599858191,0,43,0,14,2044572,No,0,No,F,Masters,Lawyer,32,Private,230280,10,Sports Car,no,87792,1,No,4,0,21,0,Urban
582432313,0,52,0,10,1094508,No,0,No,F,Masters,Professional,26,Private,189840,4,SUV,no,0,0,No,1,0,13,0,Rural
282607316,1,45,2,,462756,Yes,0,No,F,Masters,Lawyer,6,Private,118320,1,Sports Car,no,0,0,Yes,0,35784,11,1,Urban
16443898,0,44,0,10,761112,No,2517276,No,M,High School,Blue Collar,26,Commercial,27960,13,Minivan,yes,0,0,Yes,0,0,1,0,Urban
351569400,0,52,0,12,1716876,No,4849488,Yes,F,Bachelors,Professional,29,Private,266280,9,Minivan,no,7068,2,No,2,0,10,0,Urban
240498951,0,31,1,14,1041528,Yes,0,No,F,Bachelors,Blue Collar,55,Commercial,238920,4,SUV,no,49872,1,Yes,2,33264,8,1,Urban
112422649,0,51,1,14,542088,No,2546820,Yes,F,Bachelors,Blue Collar,26,Commercial,406200,10,SUV,no,0,0,No,3,0,7,0,Urban
691314117,0,46,0,10,1462080,No,3914244,No,F,Masters,Lawyer,31,Private,351600,3,Sports Car,no,0,0,No,1,0,,0,Urban
648518528,0,28,3,15,0,No,2577300,Yes,M,High School,Clerical,50,Commercial,399840,6,Panel Truck,no,0,0,No,0,0,3,0,Rural
996382497,0,45,2,12,341436,No,1519944,Yes,M,High School,Clerical,30,Private,164760,11,Minivan,yes,13800,2,No,5,47160,1,1,Urban
527294363,0,42,0,7,1866840,No,0,No,F,PhD,Doctor,39,Private,196680,6,SUV,no,55212,3,No,0,60156,13,1,Urban
704607119,2,45,3,14,729228,No,2625384,Yes,M,Bachelors,Manager,28,Private,99720,11,Minivan,no,0,0,No,3,0,10,0,Urban
16186854,0,65,0,14,0,No,2780868,Yes,F,Masters,Lawyer,45,Private,160200,6,Sports Car,no,70872,2,No,4,0,9,0,Urban
729827283,1,41,1,12,723456,No,2941068,Yes,M,Bachelors,Professional,56,Commercial,344760,4,Panel Truck,yes,0,0,No,6,90156,,1,Urban
591988159,0,31,1,13,1279368,No,3795708,Yes,F,High School,Blue Collar,21,Commercial,183120,7,Minivan,no,63816,3,Yes,2,78228,1,1,Urban
22824315,0,53,0,10,1748844,No,4645728,Yes,M,PhD,Doctor,20,Private,256440,6,Minivan,yes,0,0,No,2,0,11,0,Urban
280118710,0,55,0,10,488196,No,1958328,Yes,F,High School,Blue Collar,32,Commercial,66840,13,Sports Car,no,0,0,No,3,82020,9,1,Urban
750731752,0,51,0,16,208776,No,1987692,Yes,M,Bachelors,Professional,28,Private,284640,7,Minivan,no,0,0,No,0,0,14,0,Urban
894416584,1,42,1,,557232,No,2100228,Yes,F,Bachelors,Professional,37,Commercial,301680,4,Pickup,no,69540,3,No,3,23544,14,1,Urban
399814035,0,55,0,11,2896896,No,0,No,F,PhD,Doctor,41,Private,296160,1,SUV,no,0,0,No,0,0,17,0,Urban
691868040,1,43,2,10,2161824,Yes,0,No,F,PhD,Manager,53,Private,285840,10,Minivan,no,0,0,No,1,0,16,0,Urban
929223734,0,42,1,10,1254720,Yes,3832800,No,F,Bachelors,Manager,13,Private,210000,4,SUV,no,0,0,No,1,11760,,1,Urban
430706141,0,46,0,0,0,No,0,No,M,High School,Student,32,Commercial,110400,3,Pickup,no,138996,3,No,3,0,1,0,Urban
172751465,0,28,2,8,341664,Yes,0,No,M,High School,Blue Collar,59,Commercial,191040,3,Minivan,yes,0,0,No,2,0,9,0,Rural
718607159,0,42,1,7,907512,Yes,2963424,No,M,Bachelors,Professional,35,Private,159120,6,Minivan,yes,69048,5,No,0,0,8,0,Urban
209164653,0,40,0,13,638892,No,2465412,Yes,F,Masters,Lawyer,48,Private,184680,3,SUV,no,0,0,No,0,0,12,0,Urban
573637655,0,51,1,14,285192,No,2084412,Yes,M,High School,Clerical,43,Commercial,107760,7,Pickup,yes,0,0,No,0,70356,6,1,Urban
163178776,0,24,1,7,618060,No,2419248,Yes,F,Masters,Manager,5,Private,98520,10,SUV,no,100812,1,No,0,0,16,0,Urban
589215494,0,54,0,,484260,No,2260656,Yes,M,Masters,,42,Private,209520,1,Van,yes,31548,3,No,1,0,9,0,Urban
848872018,0,63,0,11,561768,No,0,No,F,Bachelors,Blue Collar,29,Commercial,295920,1,Sports Car,no,522012,1,Yes,2,33564,,1,Urban
345352186,0,45,0,7,222036,No,0,No,M,High School,Blue Collar,23,Private,40200,6,Minivan,yes,0,0,No,0,0,1,0,Urban
362882890,0,40,0,10,1137996,No,0,No,M,High School,Blue Collar,58,Private,179760,6,Minivan,yes,0,0,No,2,0,,0,Rural
835480391,0,46,0,11,1587504,No,4642020,Yes,F,Bachelors,Manager,43,Private,372120,10,Pickup,no,0,0,No,3,0,1,0,Urban
979691393,0,28,3,14,0,No,2420508,Yes,M,Bachelors,Manager,56,Private,51600,1,Minivan,yes,127896,2,No,3,17928,5,1,Urban
304688128,0,46,0,14,614964,No,2371116,Yes,M,High School,Blue Collar,49,Commercial,305760,1,Minivan,yes,0,0,No,0,0,1,0,Urban
283162482,0,65,0,9,732708,No,2759088,Yes,M,Masters,Lawyer,32,Private,169320,4,SUV,yes,43536,2,No,3,0,18,0,Urban
890027308,0,51,0,15,1298844,No,3669024,Yes,F,Bachelors,Manager,27,Private,310080,4,Minivan,no,0,0,No,2,0,11,0,Urban
167293619,0,51,0,12,2199792,No,0,No,M,Masters,,29,Commercial,335760,4,Panel Truck,yes,0,0,No,0,0,17,0,Rural
433152167,0,42,0,10,737028,No,2358300,Yes,M,High School,Blue Collar,6,Private,111960,1,Pickup,no,0,0,No,1,0,4,0,Urban
34880842,0,38,0,0,0,No,0,Yes,F,High School,Student,22,Private,212160,10,Minivan,no,0,0,No,0,0,9,0,Urban
690735385,0,49,0,14,543852,No,2297076,Yes,M,Masters,Manager,33,Private,241440,1,Minivan,no,71952,3,No,4,0,13,0,Urban
754639615,0,51,0,15,91212,No,1199616,Yes,F,High School,Home Maker,37,Private,332160,1,Minivan,no,0,0,No,0,0,1,0,Urban
517382256,0,51,0,13,757800,No,2288052,Yes,F,Bachelors,Manager,57,Private,111240,1,SUV,no,79944,1,No,5,0,12,0,Urban
740795986,0,43,0,11,1137096,No,2832240,No,M,Masters,Professional,46,Private,183360,10,Minivan,yes,0,0,No,0,0,20,0,Rural
984046819,0,47,0,11,485160,No,0,No,F,Masters,Manager,20,Private,246600,4,SUV,no,130176,2,No,4,0,16,0,Urban
823773873,0,47,0,14,0,No,3954024,Yes,M,Masters,Lawyer,32,Private,143040,6,Minivan,yes,0,0,No,2,0,1,0,Urban
83485213,0,50,0,15,301248,No,1330884,Yes,F,High School,Blue Collar,21,Private,208080,17,Sports Car,no,0,0,No,1,0,1,0,Urban
59939683,0,55,0,14,707508,No,2419284,Yes,F,Masters,Lawyer,8,Private,84000,3,SUV,no,0,0,No,3,0,17,0,Urban
736501721,0,59,2,8,973332,No,3180816,Yes,M,Masters,Lawyer,39,Private,304200,6,Minivan,no,0,0,No,2,0,,0,Urban
541316894,0,67,0,13,1128552,No,0,No,F,PhD,Doctor,5,Private,211200,1,Sports Car,no,0,0,No,3,0,14,0,Urban
543923847,0,45,0,8,922920,No,2771292,Yes,M,High School,Blue Collar,52,Commercial,410400,7,Minivan,yes,0,0,No,0,0,6,0,Urban
964427964,0,61,0,5,1226436,No,3680124,No,F,Bachelors,Manager,23,Private,213840,10,SUV,no,0,0,No,0,0,10,0,Urban
500300083,0,44,4,16,696828,No,0,Yes,M,High School,Blue Collar,14,Private,87720,1,Pickup,yes,0,0,No,0,0,1,0,Urban
998782166,0,32,2,12,328656,Yes,0,No,F,High School,Student,30,Commercial,89280,1,SUV,no,0,0,No,0,0,4,0,Urban
88043445,0,67,0,15,644568,No,2513184,No,M,Bachelors,Blue Collar,27,Private,261720,1,SUV,no,24588,1,No,0,0,13,0,Rural
464930104,0,52,0,10,1206012,No,0,No,M,Bachelors,Blue Collar,36,Commercial,201000,1,Van,yes,0,0,No,0,0,10,0,Rural
509128937,0,54,0,6,527352,No,0,No,F,PhD,Doctor,54,Private,195840,1,Pickup,no,0,0,Yes,2,0,14,0,Urban
149932109,0,39,1,,220344,Yes,0,No,M,High School,Blue Collar,34,Commercial,318600,7,Panel Truck,no,104076,3,No,4,61944,1,1,Urban
317082628,0,47,0,13,1845624,No,4863084,Yes,M,Masters,Lawyer,42,Private,258960,6,Van,yes,0,0,No,0,0,14,0,Urban
800324371,0,50,0,8,989916,No,2937516,No,F,PhD,Doctor,36,Private,413280,1,Pickup,no,0,0,No,0,0,7,0,Urban
523944897,0,47,0,8,709620,No,2366772,No,F,High School,Blue Collar,9,Commercial,74400,7,Sports Car,no,0,0,No,0,0,10,0,Urban
900417448,0,57,0,15,529296,No,0,No,F,High School,Student,14,Private,222360,10,SUV,no,24672,2,No,0,58848,1,1,Urban
400158258,0,38,0,9,1696380,No,4383564,No,M,Bachelors,Professional,43,Commercial,373680,6,Panel Truck,yes,131712,2,No,0,0,10,0,Urban
676967525,0,39,1,0,0,Yes,0,No,F,High School,Student,18,Commercial,62400,14,SUV,no,163764,2,No,7,66516,1,1,Urban
914885097,0,42,2,13,383856,Yes,0,No,F,High School,Clerical,59,Private,18000,10,SUV,no,0,0,Yes,1,0,1,0,Rural
454751032,0,54,0,13,1282560,No,3450540,Yes,F,Bachelors,Manager,27,Private,394560,1,Pickup,no,0,0,No,0,0,10,0,Urban
483144897,0,44,1,15,1059924,No,3855948,Yes,F,Bachelors,Manager,22,Private,264720,7,SUV,no,0,0,Yes,0,0,11,0,Urban
347728998,2,41,4,8,76224,No,0,Yes,M,High School,Student,53,Private,155160,13,Minivan,no,66156,2,No,0,0,1,0,Urban
523999067,0,56,0,10,668664,No,2919420,Yes,M,High School,Blue Collar,21,Commercial,277560,4,Panel Truck,no,0,0,No,0,0,1,0,Rural
402500824,0,38,2,10,423732,No,2148048,Yes,M,High School,Blue Collar,35,Commercial,234120,11,Van,yes,11472,2,No,0,0,10,0,Urban
26574720,0,46,0,13,1765092,No,0,No,F,PhD,,57,Commercial,368280,4,Pickup,no,421140,3,Yes,0,34812,19,1,Urban
277664335,0,52,0,9,786348,No,0,No,M,Bachelors,Manager,10,Private,243720,1,Minivan,yes,0,0,No,0,0,9,0,Urban
198110040,0,46,0,,316692,No,0,No,F,High School,Blue Collar,15,Commercial,73200,16,SUV,no,0,0,No,1,0,7,0,Rural
510533127,2,37,2,9,240600,No,1074576,Yes,M,High School,Blue Collar,35,Commercial,86520,10,Pickup,no,0,0,No,3,0,,0,Rural
728579530,0,33,1,12,282168,No,1260432,Yes,F,High School,Clerical,27,Private,90720,13,Sports Car,no,0,0,No,0,0,7,0,Rural
270381184,0,49,0,7,1310196,No,3954720,Yes,M,Masters,Lawyer,67,Private,235080,10,Minivan,yes,0,0,No,2,0,9,0,Urban
51032585,0,49,0,8,658428,No,0,No,M,Masters,,31,Commercial,142680,1,Pickup,no,0,0,No,0,0,1,0,Urban
904358378,0,30,1,12,1070592,No,2858292,Yes,M,Bachelors,Professional,66,Commercial,125040,1,Pickup,yes,0,0,No,0,0,2,0,Urban
430554774,0,48,0,12,562068,No,0,No,M,High School,Clerical,51,Commercial,224040,6,Van,yes,0,0,No,0,0,1,0,Rural
808472993,0,41,0,11,279000,No,1906248,Yes,F,High School,Blue Collar,23,Private,168240,6,Sports Car,no,0,0,No,0,38700,1,1,Rural
166923425,0,47,0,0,0,No,0,No,M,High School,Student,25,Private,74400,9,Pickup,no,311676,1,Yes,0,15660,5,1,Urban
89485818,1,38,2,11,808164,No,2885232,Yes,F,Bachelors,Blue Collar,79,Commercial,362160,10,SUV,no,0,0,No,3,0,9,0,Rural
203126113,0,60,0,,0,No,0,No,F,Masters,Home Maker,46,Private,107520,3,SUV,no,0,0,Yes,2,194496,10,1,Urban
553523357,0,48,0,8,658008,No,0,Yes,M,High School,Blue Collar,21,Commercial,251640,4,Van,no,7668,3,No,3,0,1,0,Urban
545891845,0,61,0,14,922500,No,0,No,F,Masters,Lawyer,39,Private,212880,10,Sports Car,no,79044,3,No,8,53220,1,1,Urban
377886788,1,45,2,10,1297812,Yes,0,No,F,Bachelors,Manager,50,Private,147840,11,Minivan,no,56952,2,No,0,69744,1,1,Urban
848839900,0,51,1,18,366372,No,1472832,Yes,F,High School,Blue Collar,48,Commercial,185640,1,SUV,no,58488,3,No,5,42732,1,1,Urban
696313030,0,47,0,7,258204,No,1569744,Yes,M,High School,Clerical,12,Commercial,100200,10,Pickup,no,85716,2,No,7,28128,1,1,Urban
204460974,0,33,3,8,632460,No,1931436,Yes,F,High School,Blue Collar,11,Commercial,271680,3,Sports Car,no,73836,1,No,5,0,1,0,Rural
119860783,0,47,0,13,545172,No,2306208,Yes,M,High School,Blue Collar,45,Commercial,201360,4,Van,no,45708,2,No,5,53160,1,1,Urban
667221816,0,47,0,13,716388,No,2307480,Yes,F,Bachelors,Blue Collar,29,Commercial,272280,4,Sports Car,no,0,0,No,1,0,11,0,Urban
447265219,0,47,0,5,576696,No,1776552,Yes,M,Masters,Lawyer,56,Private,228360,6,Van,no,0,0,No,0,84336,18,1,Urban
545900034,0,41,0,14,2084292,No,5147904,Yes,F,PhD,Manager,18,Commercial,401280,6,Pickup,no,38268,1,No,0,0,16,0,Urban
617731684,0,38,0,7,1667436,No,0,No,F,PhD,Professional,24,Private,230400,9,SUV,no,0,0,No,1,0,16,0,Rural
264521133,0,42,0,5,160476,No,0,Yes,F,Bachelors,Student,5,Commercial,356760,10,Pickup,no,0,0,No,0,0,12,0,Urban
169244879,0,52,0,14,399060,No,2225520,Yes,M,High School,Professional,33,Private,134160,4,Pickup,no,0,0,No,3,0,1,0,Rural
601458149,2,45,3,7,789000,No,2901492,Yes,F,Masters,Lawyer,5,Private,179760,9,SUV,no,240456,2,Yes,4,0,10,0,Urban
302484618,0,52,0,14,701448,No,2210472,Yes,M,PhD,Doctor,26,Private,346800,10,Minivan,no,0,0,No,0,0,17,0,Urban
639808409,0,47,0,10,1401204,No,3302616,Yes,F,Bachelors,Manager,67,Private,415320,1,Minivan,no,0,0,No,1,49860,8,1,Urban
718113120,0,32,2,10,575400,No,2254092,Yes,F,High School,Blue Collar,47,Private,113880,1,Sports Car,no,0,0,No,0,0,1,0,Urban
755748771,0,53,0,6,1411728,No,3962604,Yes,F,High School,Professional,41,Private,287040,10,Minivan,no,0,0,No,2,0,11,0,Urban
222839173,0,51,0,17,1419612,No,3427164,Yes,F,Masters,Manager,36,Private,247800,1,SUV,no,75264,2,No,0,0,15,0,Urban
873531931,0,54,0,13,1110156,No,0,No,M,Bachelors,Manager,13,Private,265800,3,Minivan,no,0,0,No,0,0,10,0,Urban
765597052,0,35,2,11,667644,Yes,0,No,F,High School,Blue Collar,38,Commercial,273360,1,Sports Car,no,0,0,No,0,8928,1,1,Urban
614476228,0,57,0,12,1886292,No,4859832,Yes,F,High School,Blue Collar,19,Commercial,275040,6,Minivan,no,0,0,No,1,0,1,0,Urban
603486842,0,48,0,16,2445012,No,6049728,Yes,F,PhD,Doctor,30,Private,320160,6,Minivan,no,0,0,No,0,0,13,0,Urban
225287104,0,51,0,12,809424,No,0,No,F,High School,Blue Collar,58,Commercial,259200,3,Sports Car,no,48900,3,No,4,66576,5,1,Urban
67308875,0,59,0,17,0,No,2121732,Yes,M,High School,Clerical,21,Private,169320,1,Minivan,yes,86940,2,No,1,0,6,0,Urban
387735485,0,44,1,11,21228,Yes,0,No,F,High School,Home Maker,48,Private,72960,4,SUV,no,132072,2,No,1,0,8,0,Urban
50401499,0,47,0,14,962376,No,3146544,No,M,Bachelors,Blue Collar,31,Commercial,170640,1,Minivan,yes,0,0,No,0,0,9,0,Urban
316455627,0,35,0,11,928068,No,0,No,F,High School,Blue Collar,30,Commercial,110760,6,Sports Car,no,64164,2,No,3,0,11,0,Urban
804950145,0,47,0,,582204,No,2651316,Yes,F,High School,Clerical,33,Private,197520,4,Sports Car,no,71712,1,No,4,0,1,0,Urban
132609655,0,33,1,12,491880,No,1815432,Yes,F,High School,Blue Collar,33,Commercial,243360,3,Minivan,no,322968,2,Yes,0,0,1,0,Urban
969153938,1,41,2,13,457548,No,1901820,Yes,F,High School,Clerical,18,Private,338280,6,SUV,no,81468,1,No,5,0,1,0,Urban
636212354,0,44,0,12,0,No,3263112,Yes,M,Bachelors,Blue Collar,33,Commercial,249120,1,Minivan,no,0,0,Yes,0,66900,10,1,Urban
723334294,0,52,0,10,0,No,0,No,M,Bachelors,Blue Collar,45,Commercial,249000,10,Van,yes,0,0,Yes,1,66816,5,1,Urban
172787086,0,34,3,11,1914708,No,4646640,Yes,M,Masters,Manager,54,Private,510720,4,Minivan,no,0,0,No,0,0,21,0,Urban
922780757,0,38,2,14,648768,No,2417016,Yes,F,Bachelors,Professional,7,Private,146640,7,Sports Car,no,0,0,No,2,0,7,0,Urban
606664018,0,42,2,13,190080,Yes,1055664,No,M,High School,Clerical,65,Commercial,213960,13,Van,no,0,0,No,1,0,8,0,Rural
225655181,0,48,0,10,519396,No,1623252,Yes,F,Bachelors,Clerical,42,Private,127560,10,SUV,no,0,0,No,1,0,11,0,Rural
867949022,0,34,1,7,541020,Yes,1891344,No,F,High School,Clerical,61,Private,339600,10,Minivan,no,107880,5,No,1,0,9,0,Urban
117266472,0,51,0,0,0,No,0,No,F,High School,Home Maker,5,Private,201120,6,SUV,no,0,0,No,1,19416,4,1,Urban
992907364,0,50,0,,0,No,0,No,F,High School,Student,48,Private,78000,1,Sports Car,no,0,0,No,6,38568,4,1,Urban
366654350,0,42,0,10,250584,No,0,No,F,High School,Clerical,17,Private,205680,10,SUV,no,45420,2,No,0,0,1,0,Urban
598624716,2,58,3,10,1509492,No,4454256,Yes,F,Masters,Lawyer,45,Private,176160,9,SUV,no,100632,2,No,1,21372,18,1,Urban
937490597,0,50,0,6,858132,No,2884536,Yes,M,Masters,,5,Commercial,297240,10,Panel Truck,yes,0,0,No,0,0,23,0,Urban
481560203,0,30,2,11,863952,No,2650440,Yes,F,Masters,Professional,21,Private,140400,14,SUV,no,0,0,No,0,0,16,0,Urban
965202401,0,48,0,12,1276908,No,0,Yes,F,Bachelors,Professional,25,Private,226800,17,SUV,no,0,0,No,1,0,8,0,Urban
650499609,0,38,0,0,0,No,0,Yes,F,Bachelors,Student,29,Commercial,63600,1,Sports Car,no,96960,1,Yes,5,8508,11,1,Urban
471142656,0,32,1,9,0,Yes,1722372,No,F,Bachelors,Blue Collar,41,Commercial,100440,4,Minivan,no,0,0,No,0,0,13,0,Urban
72137269,0,45,2,13,175248,Yes,1376112,No,F,High School,Clerical,52,Private,89520,16,SUV,no,114516,3,No,9,42672,1,1,Urban
171906815,1,44,3,0,0,No,0,Yes,F,Bachelors,Student,31,Private,70800,10,Sports Car,no,13164,2,No,0,0,11,0,Urban
282668276,0,50,0,11,652128,No,0,No,M,Bachelors,Manager,50,Private,18000,1,Minivan,yes,46200,1,No,1,0,10,0,Urban
410305130,0,41,0,7,729264,No,2457168,Yes,M,Bachelors,Manager,45,Private,270120,10,Minivan,no,0,0,No,2,0,10,0,Urban
681388843,0,57,0,11,653832,No,0,No,M,Masters,Lawyer,24,Private,71760,1,Pickup,yes,0,0,No,0,0,8,0,Urban
547376272,0,38,0,9,1872720,No,4577256,Yes,M,Bachelors,Blue Collar,29,Commercial,302760,1,Panel Truck,yes,98484,1,No,7,0,9,0,Urban
774160642,0,54,0,8,2611008,No,5478312,Yes,F,PhD,Manager,29,Private,374160,11,Pickup,no,0,0,No,2,0,12,0,Urban
758730369,0,37,2,15,513096,No,0,Yes,F,High School,Blue Collar,24,Commercial,113760,10,SUV,no,17184,3,No,0,21696,11,1,Urban
918785477,0,57,0,5,815964,No,3165648,Yes,M,Bachelors,Manager,56,Private,219360,1,Van,yes,0,0,No,0,0,7,0,Urban
455274996,1,44,3,13,2596944,No,5943900,Yes,M,PhD,,40,Commercial,345240,1,Panel Truck,no,15744,3,No,0,64188,18,1,Urban
291944911,0,45,2,12,568116,No,2619756,Yes,F,High School,Blue Collar,16,Commercial,18000,1,Sports Car,no,0,0,No,2,0,8,0,Rural
147127907,0,32,1,9,1071432,Yes,0,No,F,High School,Blue Collar,37,Commercial,56400,6,Sports Car,no,0,0,Yes,1,52512,9,1,Urban
240270279,0,49,0,12,845772,No,3017124,Yes,F,Masters,Lawyer,18,Private,474720,4,Van,no,0,0,Yes,0,0,,0,Urban
280723155,0,50,0,15,1460952,No,0,Yes,M,Bachelors,Blue Collar,30,Commercial,281880,10,Panel Truck,yes,38172,1,No,0,0,9,0,Urban
688891188,0,44,2,11,2912772,No,0,Yes,F,PhD,Doctor,37,Private,221880,7,SUV,no,0,0,No,2,0,17,0,Urban
668800586,3,45,3,6,471780,No,1685064,Yes,F,Bachelors,Manager,27,Commercial,346440,1,Pickup,no,57504,1,No,3,0,3,0,Urban
163314492,0,41,3,8,0,Yes,0,No,F,Bachelors,Manager,8,Private,150120,10,Sports Car,no,65268,2,No,3,0,,0,Urban
76316157,0,60,0,0,0,No,1042488,Yes,F,PhD,Home Maker,24,Private,90000,9,SUV,no,0,0,No,0,0,12,0,Rural
484076879,0,46,0,11,1248204,No,0,No,M,Masters,,13,Commercial,259320,1,Van,no,336060,3,No,6,0,15,0,Urban
591054441,0,48,0,0,0,No,0,Yes,M,High School,Student,30,Commercial,131280,1,Pickup,yes,0,0,No,0,20520,12,1,Rural
921144346,0,60,3,17,73248,No,0,Yes,F,Bachelors,Student,31,Commercial,102480,1,SUV,no,0,0,No,0,54792,7,1,Rural
788953112,1,43,2,12,287952,No,1802904,Yes,F,High School,Home Maker,47,Private,85200,6,Sports Car,no,0,0,No,0,0,7,0,Rural
62643113,0,52,0,14,1522380,No,4154988,No,M,Masters,Lawyer,16,Private,173280,1,Minivan,yes,364092,3,No,1,0,15,0,Urban
319953478,0,40,0,10,353988,No,1548252,No,F,High School,Home Maker,23,Private,101400,14,SUV,no,0,0,No,0,0,1,0,Urban
565830564,0,52,0,,620028,No,2813448,Yes,M,Bachelors,Professional,35,Private,189360,13,Minivan,yes,0,0,No,2,0,7,0,Urban
683103279,0,52,0,15,1023456,No,2618424,Yes,M,Bachelors,Manager,31,Private,209760,1,Van,no,0,0,No,0,0,1,0,Urban
37308080,1,44,3,15,671868,No,1844856,Yes,M,High School,Clerical,46,Commercial,85200,3,Pickup,yes,0,0,No,0,0,3,0,Rural
155015530,1,36,2,13,0,No,1725444,Yes,M,High School,Blue Collar,35,Private,203880,10,Minivan,no,0,0,Yes,0,0,1,0,Urban
266968671,1,44,1,11,324624,Yes,0,No,F,High School,Clerical,15,Private,103320,6,Sports Car,no,51852,3,No,8,10380,3,1,Urban
717200399,0,41,0,14,0,No,3842736,Yes,M,Masters,,35,Commercial,205920,13,Van,yes,27228,3,No,1,0,1,0,Urban
